SystemCodeNumber,Timestamp,Occupancy,Capacity,BaselinePrice,Revenue
Others-CCCPS119a,2016-10-08 13:30:00,542,2803,14.036996075633246,7608.051872993219
Others-CCCPS119a,2016-10-08 14:03:00,570,2803,14.098002140563677,8035.861220121296
Others-CCCPS119a,2016-10-08 14:30:00,579,2803,14.159971459150904,8198.623474848373
Others-CCCPS119a,2016-10-08 14:57:00,580,2803,14.222047805922221,8248.787727434888
Others-CCCPS119a,2016-10-08 15:30:00,575,2803,14.283589011773095,8213.06368176953
Others-CCCPS119a,2016-10-08 16:04:00,573,2803,14.344916161255792,8219.636960399568
Others-CCCPS119a,2016-10-08 16:30:00,537,2803,14.402390296111305,7734.0835890117705
Others-CCCPS119a,2016-10-09 08:04:00,101,2803,14.413200142704241,1455.7332144131283
Others-CCCPS119a,2016-10-09 08:30:00,107,2803,14.424652158401708,1543.4377809489827
Others-CCCPS119a,2016-10-09 09:04:00,130,2803,14.43856582233321,1877.0135569033173
Others-CCCPS119a,2016-10-09 09:30:00,158,2803,14.455476275419189,2283.965251516232
Others-CCCPS119a,2016-10-09 09:57:00,176,2803,14.47431323581876,2547.479129504102
Others-CCCPS119a,2016-10-09 10:30:00,230,2803,14.49892971815911,3334.753835176595
Others-CCCPS119a,2016-10-09 11:04:00,298,2803,14.530824117017476,4330.185586871207
Others-CCCPS119a,2016-10-09 11:30:00,354,2803,14.568712094184797,5157.324081341418
Others-CCCPS119a,2016-10-09 11:57:00,395,2803,14.610988226899744,5771.340349625399
Others-CCCPS119a,2016-10-09 12:30:00,447,2803,14.658829825187293,6552.49693185872
Others-CCCPS119a,2016-10-09 13:04:00,485,2803,14.710738494470204,7134.708169818049
Others-CCCPS119a,2016-10-09 13:30:00,497,2803,14.763931501962178,7337.673956475202
Others-CCCPS119a,2016-10-09 14:03:00,480,2803,14.815305030324646,7111.34641455583
Others-CCCPS119a,2016-10-09 14:30:00,474,2803,14.866036389582584,7046.501248662145
Others-CCCPS119a,2016-10-09 15:04:00,444,2803,14.913556903317868,6621.619265073134
Others-CCCPS119a,2016-10-09 15:30:00,415,2803,14.957973599714586,6207.559043881553
Others-CCCPS119a,2016-10-09 16:03:00,364,2803,14.996931858722792,5458.883196575096
Others-CCCPS119a,2016-10-09 16:30:00,328,2803,15.032037103103812,4930.50816981805
Others-CCCPS119a,2016-10-10 08:04:00,152,2803,15.04830538708526,2287.3424188369595
Others-CCCPS119a,2016-10-10 08:30:00,199,2803,15.069603995718868,2998.8511951480546
Others-CCCPS119a,2016-10-10 09:04:00,269,2803,15.098394577238668,4061.468141277202
Others-CCCPS119a,2016-10-10 09:30:00,315,2803,15.132108455226538,4766.61416339636
Others-CCCPS119a,2016-10-10 10:03:00,367,2803,15.17138779878701,5567.899322154833
Others-CCCPS119a,2016-10-10 10:30:00,416,2803,15.215911523367815,6329.819193721011
Others-CCCPS119a,2016-10-10 10:57:00,436,2803,15.262575811630391,6654.48305387085
Others-CCCPS119a,2016-10-10 11:30:00,458,2803,15.311594719942914,7012.710381733855
Others-CCCPS119a,2016-10-10 11:57:00,471,2803,15.362004994648586,7235.504352479485
Others-CCCPS119a,2016-10-10 12:30:00,491,2803,15.414555833036028,7568.54691402069
Others-CCCPS119a,2016-10-10 13:04:00,504,2803,15.46849803781662,7796.123011059576
Others-CCCPS119a,2016-10-10 13:30:00,505,2803,15.5225472707813,7838.8863717445565
Others-CCCPS119a,2016-10-10 14:03:00,502,2803,15.576275419193717,7819.290260435246
Others-CCCPS119a,2016-10-10 14:30:00,485,2803,15.628184088476628,7579.669282911164
Others-CCCPS119a,2016-10-10 14:57:00,458,2803,15.67720299678915,7180.158972529431
Others-CCCPS119a,2016-10-10 15:30:00,439,2803,15.724188369603992,6902.918694256153
Others-CCCPS119a,2016-10-10 15:57:00,417,2803,15.768819122368887,6575.597574027826
Others-CCCPS119a,2016-10-10 16:30:00,381,2803,15.809596860506597,6023.456403853013
Others-CCCPS119a,2016-10-11 08:04:00,240,2803,15.83528362468783,3800.4680699250794
Others-CCCPS119a,2016-10-11 08:30:00,286,2803,15.865893685337134,4537.645594006421
Others-CCCPS119a,2016-10-11 08:57:00,358,2803,15.904209775240808,5693.707099536209
Others-CCCPS119a,2016-10-11 09:30:00,434,2803,15.950660007135207,6922.58644309668
Others-CCCPS119a,2016-10-11 09:57:00,476,2803,16.001605422761322,7616.764181234389
Others-CCCPS119a,2016-10-11 10:30:00,515,2803,16.056724937566887,8269.213342846946
Others-CCCPS119a,2016-10-11 10:57:00,549,2803,16.115483410631462,8847.400392436673
Others-CCCPS119a,2016-10-11 11:30:00,546,2803,16.173920799143772,8830.960756332499
Others-CCCPS119a,2016-10-11 12:03:00,553,2803,16.2331073849447,8976.908383874419
Others-CCCPS119a,2016-10-11 12:30:00,558,2803,16.29282911166607,9091.398644309667
Others-CCCPS119a,2016-10-11 13:04:00,559,2803,16.352657866571526,9141.135747413484
Others-CCCPS119a,2016-10-11 13:31:00,558,2803,16.412379593292897,9158.107813057437
Others-CCCPS119a,2016-10-11 14:04:00,546,2803,16.470816981805207,8993.066072065643
Others-CCCPS119a,2016-10-11 14:30:00,537,2803,16.528291116660718,8875.692329646805
Others-CCCPS119a,2016-10-11 15:03:00,527,2803,16.584694969675343,8740.134249018905
Others-CCCPS119a,2016-10-11 15:33:00,502,2803,16.638423118087758,8352.488405280055
Others-CCCPS119a,2016-10-11 16:01:00,460,2803,16.687656082768456,7676.32179807349
Others-CCCPS119a,2016-10-11 16:26:00,434,2803,16.734106314662853,7262.602140563678
Others-CCCPS119a,2016-10-12 08:04:00,274,2803,16.763432037103094,4593.1803781662475
Others-CCCPS119a,2016-10-12 08:31:00,333,2803,16.799072422404556,5594.0911166607175
Others-CCCPS119a,2016-10-12 09:03:00,418,2803,16.843810203353538,7040.712665001779
Others-CCCPS119a,2016-10-12 09:26:00,461,2803,16.893150196218325,7787.742240456648
Others-CCCPS119a,2016-10-12 10:01:00,507,2803,16.947413485551184,8592.338637174451
Others-CCCPS119a,2016-10-12 10:31:00,541,2803,17.00531573314305,9199.87581163039
Others-CCCPS119a,2016-10-12 11:04:00,554,2803,17.064609347128066,9453.793578308949
Others-CCCPS119a,2016-10-12 11:31:00,576,2803,17.126257581163028,9864.724366749904
Others-CCCPS119a,2016-10-12 12:04:00,595,2803,17.18993935069567,10228.013913663925
Others-CCCPS119a,2016-10-12 12:31:00,595,2803,17.253621120228313,10265.904566535846
Others-CCCPS119a,2016-10-12 13:04:00,594,2803,17.31719586157687,10286.41434177666
Others-CCCPS119a,2016-10-12 13:34:00,593,2803,17.380663574741337,10306.733499821614
Others-CCCPS119a,2016-10-12 14:03:00,582,2803,17.44295397788083,10151.799215126643
Others-CCCPS119a,2016-10-12 14:34:00,570,2803,17.50396004281126,9977.25722440242
Others-CCCPS119a,2016-10-12 15:01:00,557,2803,17.563574741348543,9782.911130931137
Others-CCCPS119a,2016-10-12 15:30:00,548,2803,17.622226186229028,9656.979950053508
Others-CCCPS119a,2016-10-12 15:57:00,525,2803,17.678415982875478,9281.168391009625
Others-CCCPS119a,2016-10-12 16:31:00,483,2803,17.73011059579021,8563.643417766672
Others-CCCPS119a,2016-10-13 07:57:00,197,2803,17.75119514805564,3496.985444166961
Others-CCCPS119a,2016-10-13 08:31:00,276,2803,17.78073492686406,4907.482839814481
Others-CCCPS119a,2016-10-13 09:04:00,342,2803,17.81733856582232,6093.529789511233
Others-CCCPS119a,2016-10-13 09:31:00,394,2803,17.859507670353178,7036.646022119152
Others-CCCPS119a,2016-10-13 09:57:00,452,2803,17.90788440956117,8094.363753121649
Others-CCCPS119a,2016-10-13 10:31:00,496,2803,17.960970388869054,8908.64131287905
Others-CCCPS119a,2016-10-13 11:04:00,540,2803,18.01876560827683,9730.133428469488
Others-CCCPS119a,2016-10-13 11:31:00,573,2803,18.080092757759527,10359.893150196209
Others-CCCPS119a,2016-10-13 11:57:00,588,2803,18.14302533000355,10668.098894042087
Others-CCCPS119a,2016-10-13 12:31:00,591,2803,18.206278986799838,10759.910881198704
Others-CCCPS119a,2016-10-13 13:04:00,597,2803,18.27017481270066,10907.294363182295
Others-CCCPS119a,2016-10-13 13:31:00,603,2803,18.334712807706012,11055.831823046725
Others-CCCPS119a,2016-10-13 13:57:00,603,2803,18.399250802711364,11094.748234034952
Others-CCCPS119a,2016-10-13 14:31:00,568,2803,18.46004281127362,10485.304316803416
Others-CCCPS119a,2016-10-13 15:04:00,554,2803,18.519336425258636,10259.712379593284
Others-CCCPS119a,2016-10-13 15:31:00,536,2803,18.57670353193006,9957.113093114513
Others-CCCPS119a,2016-10-13 16:04:00,512,2803,18.63150196218336,9539.32900463788
Others-CCCPS119a,2016-10-13 16:31:00,466,2803,18.68137709596859,8705.521726721363
Others-CCCPS119a,2016-10-14 08:01:00,203,2803,18.70310381733855,3796.7300749197257
Others-CCCPS119a,2016-10-14 08:27:00,268,2803,18.73178737067426,5020.119015340702
Others-CCCPS119a,2016-10-14 09:01:00,372,2803,18.771601855155176,6983.035890117725
Others-CCCPS119a,2016-10-14 09:27:00,453,2803,18.820085622547257,8525.498787013907
Others-CCCPS119a,2016-10-14 10:01:00,527,2803,18.876489475561883,9947.909953621112
Others-CCCPS119a,2016-10-14 10:27:00,574,2803,18.93792365322867,10870.368176953256
Others-CCCPS119a,2016-10-14 11:01:00,632,2803,19.005565465572587,12011.517374241876
Others-CCCPS119a,2016-10-14 11:27:00,653,2803,19.075454869782362,12456.272029967882
Others-CCCPS119a,2016-10-14 12:01:00,680,2803,19.148234034962528,13020.799143774519
Others-CCCPS119a,2016-10-14 12:27:00,681,2803,19.22112022832678,13089.582875490536
Others-CCCPS119a,2016-10-14 13:01:00,703,2803,19.296361041740976,13565.341812343906
Others-CCCPS119a,2016-10-14 13:27:00,694,2803,19.370638601498378,13443.223189439874
Others-CCCPS119a,2016-10-14 14:01:00,675,2803,19.4428826257581,13123.945772386716
Others-CCCPS119a,2016-10-14 14:34:00,637,2803,19.511059579022458,12428.544951837306
Others-CCCPS119a,2016-10-14 15:01:00,599,2803,19.575169461291456,11725.526507313582
Others-CCCPS119a,2016-10-14 15:27:00,526,2803,19.631466286121995,10326.15126650017
Others-CCCPS119a,2016-10-14 16:01:00,439,2803,19.678451658936837,8638.840278273272
Others-CCCPS119a,2016-10-14 16:34:00,411,2803,19.7224402425972,8105.92293970745
Others-CCCPS119a,2016-10-15 08:01:00,116,2803,19.734855511951466,2289.24323938637
Others-CCCPS119a,2016-10-15 08:34:00,132,2803,19.748983232251145,2606.865786657151
Others-CCCPS119a,2016-10-15 09:01:00,161,2803,19.76621476988939,3182.3605779521918
Others-CCCPS119a,2016-10-15 09:27:00,203,2803,19.787941491259353,4016.9521227256487
Others-CCCPS119a,2016-10-15 10:01:00,254,2803,19.815126650017827,5033.0421691045285
Others-CCCPS119a,2016-10-15 10:27:00,301,2803,19.84734213342846,5974.049982161966
Others-CCCPS119a,2016-10-15 11:01:00,360,2803,19.885872279700312,7158.914020692112
Others-CCCPS119a,2016-10-15 11:27:00,408,2803,19.92953977880841,8131.252229753832
Others-CCCPS119a,2016-10-15 12:01:00,460,2803,19.97877274348911,9190.23546200499
Others-CCCPS119a,2016-10-15 12:27:00,497,2803,20.0,9940.0
Others-CCCPS119a,2016-10-15 13:01:00,527,2803,20.0,10540.0
Others-CCCPS119a,2016-10-15 13:34:00,545,2803,20.0,10900.0
Others-CCCPS119a,2016-10-15 14:01:00,547,2803,20.0,10940.0
Others-CCCPS119a,2016-10-15 14:27:00,537,2803,20.0,10740.0
Others-CCCPS119a,2016-10-15 15:01:00,526,2803,20.0,10520.0
Others-CCCPS119a,2016-10-15 15:27:00,510,2803,20.0,10200.0
Others-CCCPS119a,2016-10-15 16:01:00,499,2803,20.0,9980.0
Others-CCCPS119a,2016-10-15 16:27:00,474,2803,20.0,9480.0
Others-CCCPS119a,2016-10-16 08:04:00,191,2803,20.0,3820.0
Others-CCCPS119a,2016-10-16 08:27:00,246,2803,20.0,4920.0
Others-CCCPS119a,2016-10-16 09:01:00,379,2803,20.0,7580.0
Others-CCCPS119a,2016-10-16 09:27:00,512,2803,20.0,10240.0
Others-CCCPS119a,2016-10-16 10:04:00,570,2803,20.0,11400.0
Others-CCCPS119a,2016-10-16 10:34:00,592,2803,20.0,11840.0
Others-CCCPS119a,2016-10-16 11:01:00,609,2803,20.0,12180.0
Others-CCCPS119a,2016-10-16 11:27:00,630,2803,20.0,12600.0
Others-CCCPS119a,2016-10-16 12:01:00,668,2803,20.0,13360.0
Others-CCCPS119a,2016-10-16 12:27:00,669,2803,20.0,13380.0
Others-CCCPS119a,2016-10-16 13:01:00,657,2803,20.0,13140.0
Others-CCCPS119a,2016-10-16 13:27:00,623,2803,20.0,12460.0
Others-CCCPS119a,2016-10-16 14:01:00,542,2803,20.0,10840.0
Others-CCCPS119a,2016-10-16 14:34:00,488,2803,20.0,9760.0
Others-CCCPS119a,2016-10-16 15:01:00,450,2803,20.0,9000.0
Others-CCCPS119a,2016-10-16 15:31:00,411,2803,20.0,8220.0
Others-CCCPS119a,2016-10-16 15:57:00,369,2803,20.0,7380.0
Others-CCCPS119a,2016-10-16 16:31:00,329,2803,20.0,6580.0
Others-CCCPS119a,2016-10-17 08:01:00,173,2803,20.0,3460.0
Others-CCCPS119a,2016-10-17 08:27:00,232,2803,20.0,4640.0
Others-CCCPS119a,2016-10-17 09:01:00,302,2803,20.0,6040.0
Others-CCCPS119a,2016-10-17 09:27:00,343,2803,20.0,6860.0
Others-CCCPS119a,2016-10-17 10:04:00,390,2803,20.0,7800.0
Others-CCCPS119a,2016-10-17 10:31:00,444,2803,20.0,8880.0
Others-CCCPS119a,2016-10-17 11:04:00,492,2803,20.0,9840.0
Others-CCCPS119a,2016-10-17 11:31:00,529,2803,20.0,10580.0
Others-CCCPS119a,2016-10-17 12:04:00,552,2803,20.0,11040.0
Others-CCCPS119a,2016-10-17 12:31:00,566,2803,20.0,11320.0
Others-CCCPS119a,2016-10-17 12:57:00,577,2803,20.0,11540.0
Others-CCCPS119a,2016-10-17 13:31:00,588,2803,20.0,11760.0
Others-CCCPS119a,2016-10-17 14:04:00,594,2803,20.0,11880.0
Others-CCCPS119a,2016-10-17 14:31:00,582,2803,20.0,11640.0
Others-CCCPS119a,2016-10-17 14:57:00,558,2803,20.0,11160.0
Others-CCCPS119a,2016-10-17 15:31:00,553,2803,20.0,11060.0
Others-CCCPS119a,2016-10-17 15:57:00,576,2803,20.0,11520.0
Others-CCCPS119a,2016-10-17 16:28:00,600,2803,20.0,12000.0
Others-CCCPS119a,2016-10-18 08:01:00,246,2803,20.0,4920.0
Others-CCCPS119a,2016-10-18 08:28:00,295,2803,20.0,5900.0
Others-CCCPS119a,2016-10-18 09:01:00,383,2803,20.0,7660.0
Others-CCCPS119a,2016-10-18 09:28:00,449,2803,20.0,8980.0
Others-CCCPS119a,2016-10-18 10:01:00,528,2803,20.0,10560.0
Others-CCCPS119a,2016-10-18 10:28:00,571,2803,20.0,11420.0
Others-CCCPS119a,2016-10-18 11:01:00,620,2803,20.0,12400.0
Others-CCCPS119a,2016-10-18 11:27:00,640,2803,20.0,12800.0
Others-CCCPS119a,2016-10-18 12:01:00,660,2803,20.0,13200.0
Others-CCCPS119a,2016-10-18 12:27:00,678,2803,20.0,13560.0
Others-CCCPS119a,2016-10-18 13:01:00,683,2803,20.0,13660.0
Others-CCCPS119a,2016-10-18 13:28:00,681,2803,20.0,13620.0
Others-CCCPS119a,2016-10-18 13:54:00,688,2803,20.0,13760.0
Others-CCCPS119a,2016-10-18 14:27:00,682,2803,20.0,13640.0
Others-CCCPS119a,2016-10-18 15:01:00,670,2803,20.0,13400.0
Others-CCCPS119a,2016-10-18 15:27:00,637,2803,20.0,12740.0
Others-CCCPS119a,2016-10-18 15:55:00,647,2803,20.0,12940.0
Others-CCCPS119a,2016-10-18 16:27:00,621,2803,20.0,12420.0
Others-CCCPS119a,2016-10-19 08:05:00,402,2803,20.0,8040.0
Others-CCCPS119a,2016-10-19 08:25:00,442,2803,20.0,8840.0
Others-CCCPS119a,2016-10-19 08:58:00,539,2803,20.0,10780.0
Others-CCCPS119a,2016-10-19 09:32:00,609,2803,20.0,12180.0
Others-CCCPS119a,2016-10-19 09:58:00,656,2803,20.0,13120.0
Others-CCCPS119a,2016-10-19 10:25:00,703,2803,20.0,14060.0
Others-CCCPS119a,2016-10-19 10:59:00,742,2803,20.0,14840.0
Others-CCCPS119a,2016-10-19 11:25:00,754,2803,20.0,15080.0
Others-CCCPS119a,2016-10-19 11:59:00,757,2803,20.0,15140.0
Others-CCCPS119a,2016-10-19 12:25:00,772,2803,20.0,15440.0
Others-CCCPS119a,2016-10-19 12:58:00,784,2803,20.0,15680.0
Others-CCCPS119a,2016-10-19 13:25:00,777,2803,20.0,15540.0
Others-CCCPS119a,2016-10-19 13:58:00,766,2803,20.0,15320.0
Others-CCCPS119a,2016-10-19 14:32:00,760,2803,20.0,15200.0
Others-CCCPS119a,2016-10-19 14:58:00,757,2803,20.0,15140.0
Others-CCCPS119a,2016-10-19 15:32:00,729,2803,20.0,14580.0
Others-CCCPS119a,2016-10-19 15:59:00,700,2803,20.0,14000.0
Others-CCCPS119a,2016-10-19 16:25:00,659,2803,20.0,13180.0
Others-CCCPS119a,2016-10-22 07:59:00,70,2803,20.0,1400.0
Others-CCCPS119a,2016-10-22 08:26:00,75,2803,20.0,1500.0
Others-CCCPS119a,2016-10-22 08:59:00,97,2803,20.0,1940.0
Others-CCCPS119a,2016-10-22 09:26:00,126,2803,20.0,2520.0
Others-CCCPS119a,2016-10-22 09:59:00,177,2803,20.0,3540.0
Others-CCCPS119a,2016-10-22 10:26:00,211,2803,20.0,4220.0
Others-CCCPS119a,2016-10-22 10:59:00,282,2803,20.0,5640.0
Others-CCCPS119a,2016-10-22 11:32:00,353,2803,20.0,7060.0
Others-CCCPS119a,2016-10-22 11:59:00,412,2803,20.0,8240.0
Others-CCCPS119a,2016-10-22 12:32:00,499,2803,20.0,9980.0
Others-CCCPS119a,2016-10-22 12:59:00,549,2803,20.0,10980.0
Others-CCCPS119a,2016-10-22 13:32:00,570,2803,20.0,11400.0
Others-CCCPS119a,2016-10-22 13:59:00,555,2803,20.0,11100.0
Others-CCCPS119a,2016-10-22 14:39:00,567,2803,20.0,11340.0
Others-CCCPS119a,2016-10-22 14:59:00,564,2803,20.0,11280.0
Others-CCCPS119a,2016-10-22 15:26:00,554,2803,20.0,11080.0
Others-CCCPS119a,2016-10-22 15:59:00,554,2803,20.0,11080.0
Others-CCCPS119a,2016-10-22 16:26:00,536,2803,20.0,10720.0
Others-CCCPS119a,2016-10-23 07:59:00,80,2803,20.0,1600.0
Others-CCCPS119a,2016-10-23 08:26:00,87,2803,20.0,1740.0
Others-CCCPS119a,2016-10-23 08:59:00,116,2803,20.0,2320.0
Others-CCCPS119a,2016-10-23 09:26:00,135,2803,20.0,2700.0
Others-CCCPS119a,2016-10-23 09:59:00,185,2803,20.0,3700.0
Others-CCCPS119a,2016-10-23 10:26:00,241,2803,20.0,4820.0
Others-CCCPS119a,2016-10-23 10:59:00,349,2803,20.0,6980.0
Others-CCCPS119a,2016-10-23 11:26:00,409,2803,20.0,8180.0
Others-CCCPS119a,2016-10-23 11:59:00,481,2803,20.0,9620.0
Others-CCCPS119a,2016-10-23 12:26:00,526,2803,20.0,10520.0
Others-CCCPS119a,2016-10-23 13:06:00,540,2803,20.0,10800.0
Others-CCCPS119a,2016-10-23 13:26:00,529,2803,20.0,10580.0
Others-CCCPS119a,2016-10-23 13:59:00,513,2803,20.0,10260.0
Others-CCCPS119a,2016-10-23 14:26:00,505,2803,20.0,10100.0
Others-CCCPS119a,2016-10-23 14:59:00,488,2803,20.0,9760.0
Others-CCCPS119a,2016-10-23 15:26:00,469,2803,20.0,9380.0
Others-CCCPS119a,2016-10-23 15:59:00,436,2803,20.0,8720.0
Others-CCCPS119a,2016-10-23 16:26:00,391,2803,20.0,7820.0
Others-CCCPS119a,2016-10-24 07:56:00,117,2803,20.0,2340.0
Others-CCCPS119a,2016-10-24 08:29:00,189,2803,20.0,3780.0
Others-CCCPS119a,2016-10-24 09:03:00,259,2803,20.0,5180.0
Others-CCCPS119a,2016-10-24 09:30:00,282,2803,20.0,5640.0
Others-CCCPS119a,2016-10-24 09:55:00,314,2803,20.0,6280.0
Others-CCCPS119a,2016-10-24 10:30:00,373,2803,20.0,7460.0
Others-CCCPS119a,2016-10-24 11:03:00,422,2803,20.0,8440.0
Others-CCCPS119a,2016-10-24 11:29:00,471,2803,20.0,9420.0
Others-CCCPS119a,2016-10-24 12:02:00,514,2803,20.0,10280.0
Others-CCCPS119a,2016-10-24 12:30:00,553,2803,20.0,11060.0
Others-CCCPS119a,2016-10-24 12:56:00,581,2803,20.0,11620.0
Others-CCCPS119a,2016-10-24 13:30:00,574,2803,20.0,11480.0
Others-CCCPS119a,2016-10-24 13:56:00,578,2803,20.0,11560.0
Others-CCCPS119a,2016-10-24 14:30:00,553,2803,20.0,11060.0
Others-CCCPS119a,2016-10-24 14:56:00,530,2803,20.0,10600.0
Others-CCCPS119a,2016-10-24 15:32:00,476,2803,20.0,9520.0
Others-CCCPS119a,2016-10-24 16:00:00,438,2803,20.0,8760.0
Others-CCCPS119a,2016-10-24 16:33:00,377,2803,20.0,7540.0
Others-CCCPS119a,2016-10-25 08:00:00,188,2803,20.0,3760.0
Others-CCCPS119a,2016-10-25 08:26:00,259,2803,20.0,5180.0
Others-CCCPS119a,2016-10-25 09:00:00,333,2803,20.0,6660.0
Others-CCCPS119a,2016-10-25 09:19:00,373,2803,20.0,7460.0
Others-CCCPS119a,2016-10-25 09:56:00,422,2803,20.0,8440.0
Others-CCCPS119a,2016-10-25 10:29:00,480,2803,20.0,9600.0
Others-CCCPS119a,2016-10-25 10:56:00,530,2803,20.0,10600.0
Others-CCCPS119a,2016-10-25 11:29:00,596,2803,20.0,11920.0
Others-CCCPS119a,2016-10-25 12:02:00,669,2803,20.0,13380.0
Others-CCCPS119a,2016-10-25 12:29:00,680,2803,20.0,13600.0
Others-CCCPS119a,2016-10-25 13:03:00,680,2803,20.0,13600.0
Others-CCCPS119a,2016-10-25 13:29:00,678,2803,20.0,13560.0
Others-CCCPS119a,2016-10-25 13:56:00,675,2803,20.0,13500.0
Others-CCCPS119a,2016-10-25 14:29:00,680,2803,20.0,13600.0
Others-CCCPS119a,2016-10-25 15:02:00,643,2803,20.0,12860.0
Others-CCCPS119a,2016-10-25 15:29:00,610,2803,20.0,12200.0
Others-CCCPS119a,2016-10-25 15:56:00,564,2803,20.0,11280.0
Others-CCCPS119a,2016-10-25 16:29:00,545,2803,20.0,10900.0
Others-CCCPS119a,2016-10-26 07:59:00,192,2803,20.0,3840.0
Others-CCCPS119a,2016-10-26 08:32:00,266,2803,20.0,5320.0
Others-CCCPS119a,2016-10-26 08:59:00,323,2803,20.0,6460.0
Others-CCCPS119a,2016-10-26 09:26:00,380,2803,20.0,7600.0
Others-CCCPS119a,2016-10-26 09:59:00,439,2803,20.0,8780.0
Others-CCCPS119a,2016-10-26 10:26:00,491,2803,20.0,9820.0
Others-CCCPS119a,2016-10-26 10:59:00,570,2803,20.0,11400.0
Others-CCCPS119a,2016-10-26 11:26:00,625,2803,20.0,12500.0
Others-CCCPS119a,2016-10-26 11:59:00,684,2803,20.0,13680.0
Others-CCCPS119a,2016-10-26 12:26:00,755,2803,20.0,15100.0
Others-CCCPS119a,2016-10-26 12:59:00,823,2803,20.0,16460.0
Others-CCCPS119a,2016-10-26 13:26:00,883,2803,20.0,17660.0
Others-CCCPS119a,2016-10-26 13:59:00,1084,2803,20.0,21680.0
Others-CCCPS119a,2016-10-26 14:26:00,1148,2803,20.0,22960.0
Others-CCCPS119a,2016-10-26 14:59:00,1138,2803,20.0,22760.0
Others-CCCPS119a,2016-10-26 15:26:00,1106,2803,20.0,22120.0
Others-CCCPS119a,2016-10-26 15:59:00,1054,2803,20.0,21080.0
Others-CCCPS119a,2016-10-26 16:32:00,941,2803,20.0,18820.0
Others-CCCPS119a,2016-10-27 07:59:00,135,2803,20.0,2700.0
Others-CCCPS119a,2016-10-27 08:32:00,247,2803,20.0,4940.0
Others-CCCPS119a,2016-10-27 08:59:00,358,2803,20.0,7160.0
Others-CCCPS119a,2016-10-27 09:32:00,536,2803,20.0,10720.0
Others-CCCPS119a,2016-10-27 09:59:00,766,2803,20.0,15320.0
Others-CCCPS119a,2016-10-27 10:25:00,940,2803,20.0,18800.0
Others-CCCPS119a,2016-10-27 10:59:00,1021,2803,20.0,20420.0
Others-CCCPS119a,2016-10-27 11:32:00,1088,2803,20.0,21760.0
Others-CCCPS119a,2016-10-27 11:59:00,1137,2803,20.0,22740.0
Others-CCCPS119a,2016-10-27 12:26:00,1252,2803,20.0,25040.0
Others-CCCPS119a,2016-10-27 12:59:00,1142,2803,20.0,22840.0
Others-CCCPS119a,2016-10-27 13:32:00,1157,2803,20.0,23140.0
Others-CCCPS119a,2016-10-27 13:59:00,1208,2803,20.0,24160.0
Others-CCCPS119a,2016-10-27 14:26:00,1220,2803,20.0,24400.0
Others-CCCPS119a,2016-10-27 14:59:00,1179,2803,20.0,23580.0
Others-CCCPS119a,2016-10-27 15:26:00,1126,2803,20.0,22520.0
Others-CCCPS119a,2016-10-27 15:59:00,1041,2803,20.0,20820.0
Others-CCCPS119a,2016-10-27 16:26:00,976,2803,20.0,19520.0
Others-CCCPS119a,2016-10-28 08:16:00,185,2803,20.0,3700.0
Others-CCCPS119a,2016-10-28 08:16:00,185,2803,20.0,3700.0
Others-CCCPS119a,2016-10-28 08:56:00,301,2803,20.0,6020.0
Others-CCCPS119a,2016-10-28 09:29:00,451,2803,20.0,9020.0
Others-CCCPS119a,2016-10-28 10:02:00,737,2803,20.0,14740.0
Others-CCCPS119a,2016-10-28 10:29:00,836,2803,20.0,16720.0
Others-CCCPS119a,2016-10-28 10:56:00,915,2803,20.0,18300.0
Others-CCCPS119a,2016-10-28 11:29:00,976,2803,20.0,19520.0
Others-CCCPS119a,2016-10-28 12:02:00,1032,2803,20.0,20640.0
Others-CCCPS119a,2016-10-28 12:29:00,1082,2803,20.0,21640.0
Others-CCCPS119a,2016-10-28 13:02:00,851,2803,20.0,17020.0
Others-CCCPS119a,2016-10-28 13:29:00,927,2803,20.0,18540.0
Others-CCCPS119a,2016-10-28 14:02:00,1120,2803,20.0,22400.0
Others-CCCPS119a,2016-10-28 14:29:00,1191,2803,20.0,23820.0
Others-CCCPS119a,2016-10-28 15:02:00,1147,2803,20.0,22940.0
Others-CCCPS119a,2016-10-28 15:29:00,1086,2803,20.0,21720.0
Others-CCCPS119a,2016-10-28 16:02:00,1023,2803,20.0,20460.0
Others-CCCPS119a,2016-10-28 16:29:00,963,2803,20.0,19260.0
Others-CCCPS119a,2016-10-29 07:59:00,98,2803,20.0,1960.0
Others-CCCPS119a,2016-10-29 08:26:00,109,2803,20.0,2180.0
Others-CCCPS119a,2016-10-29 08:59:00,171,2803,20.0,3420.0
Others-CCCPS119a,2016-10-29 09:26:00,313,2803,20.0,6260.0
Others-CCCPS119a,2016-10-29 09:59:00,622,2803,20.0,12440.0
Others-CCCPS119a,2016-10-29 10:26:00,800,2803,20.0,16000.0
Others-CCCPS119a,2016-10-29 10:59:00,917,2803,20.0,18340.0
Others-CCCPS119a,2016-10-29 11:25:00,970,2803,20.0,19400.0
Others-CCCPS119a,2016-10-29 12:06:00,1108,2803,20.0,22160.0
Others-CCCPS119a,2016-10-29 12:26:00,1144,2803,20.0,22880.0
Others-CCCPS119a,2016-10-29 12:59:00,933,2803,20.0,18660.0
Others-CCCPS119a,2016-10-29 13:26:00,863,2803,20.0,17260.0
