SystemCodeNumber,Timestamp,Occupancy,Capacity,QueueLength,TrafficConditionNearby,IsSpecialDay,VehicleType,IsWeekend,IsOfficeHour,Model2Price,Model2Revenue
Broad Street,2016-11-13 11:00:00,85,690,6,average,1,car,1,1,15.570516362898438,1323.4938908463673
Broad Street,2016-11-13 11:27:00,87,690,5,average,1,car,1,1,15.048448701866995,1309.2150370624286
Broad Street,2016-11-13 12:00:00,88,690,8,high,1,car,1,1,16.31023905462229,1435.3010368067614
Broad Street,2016-11-13 12:27:00,88,690,8,high,1,car,1,1,16.31023905462229,1435.3010368067614
Broad Street,2016-11-13 13:07:00,97,690,8,high,1,car,1,1,16.323937622987547,1583.421949429792
Broad Street,2016-11-13 13:33:00,111,690,8,high,1,truck,1,1,16.450268864578245,1825.9798439681852
Broad Street,2016-11-13 14:00:00,110,690,5,average,1,car,1,1,15.083456154355982,1659.180176979158
Broad Street,2016-11-13 14:27:00,130,690,4,average,1,car,1,1,14.588785630055053,1896.542131907157
Broad Street,2016-11-13 15:00:00,128,690,3,average,1,truck,1,1,14.165652073883791,1813.2034654571253
Broad Street,2016-11-13 15:27:00,151,690,3,low,1,car,1,1,14.410704241306716,2176.0163404373143
Broad Street,2016-11-13 16:00:00,172,690,3,low,1,truck,1,1,14.547689924959283,2502.2026670929968
Broad Street,2016-11-13 16:27:00,176,690,3,average,1,car,1,1,14.133688747698194,2487.5292195948823
Broad Street,2016-11-14 08:00:00,159,690,2,low,0,car,0,0,11.377232379978237,1808.9799484165396
Broad Street,2016-11-14 08:33:00,259,690,2,low,0,cycle,0,0,11.466425280667574,2969.8041476929016
Broad Street,2016-11-14 09:00:00,385,690,2,low,0,bike,0,1,12.24633043959618,4714.8372192445295
Broad Street,2016-11-14 09:27:00,463,690,2,low,0,bike,0,1,12.365051365428403,5725.0187821933505
Broad Street,2016-11-14 10:00:00,539,690,3,low,0,car,0,1,13.110862309759039,7066.754784960122
Broad Street,2016-11-14 10:27:00,570,690,3,low,0,car,0,1,13.15804626746159,7500.086372453106
Broad Street,2016-11-14 11:00:00,587,690,5,average,0,car,0,1,13.919077843309175,8170.498694022485
Broad Street,2016-11-14 11:27:00,605,690,5,average,0,car,0,1,13.946474980039689,8437.617362924011
Broad Street,2016-11-14 12:00:00,635,690,8,high,0,car,0,1,15.252405164194148,9685.277279263284
Broad Street,2016-11-14 12:27:00,620,690,9,high,0,bike,0,1,15.649663646786587,9702.791461007684
Broad Street,2016-11-14 13:00:00,629,690,8,high,0,truck,0,1,15.348295142750942,9654.077644790343
Broad Street,2016-11-14 13:27:00,629,690,8,high,0,car,0,1,15.243272785283978,9588.018581943621
Broad Street,2016-11-14 14:00:00,636,690,5,average,0,bike,0,1,13.888636580275273,8833.172865055074
Broad Street,2016-11-14 14:33:00,622,690,4,average,0,car,0,1,13.447238266283673,8364.182201628444
Broad Street,2016-11-14 15:00:00,596,690,3,average,0,bike,0,1,12.777530479537795,7615.408165804526
Broad Street,2016-11-14 15:27:00,570,690,3,average,0,cycle,0,1,12.77996578058051,7284.58049493089
Broad Street,2016-11-14 16:00:00,530,690,3,average,0,bike,0,1,12.677074311525915,6718.849385108735
Broad Street,2016-11-14 16:27:00,484,690,2,low,0,car,0,1,12.50203704908097,6050.985931755189
Broad Street,2016-11-15 07:57:00,171,690,3,average,0,car,0,0,11.605541852732513,1984.5476568172596
Broad Street,2016-11-15 08:30:00,277,690,2,low,0,car,0,0,11.556835831878267,3201.24352543028
Broad Street,2016-11-15 08:57:00,395,690,2,low,0,car,0,0,11.736439283778298,4635.893517092428
Broad Street,2016-11-15 09:30:00,481,690,2,low,0,car,0,1,12.497470859625883,6011.28348348005
Broad Street,2016-11-15 09:57:00,550,690,2,low,0,truck,0,1,12.707515574559817,6989.133566007899
Broad Street,2016-11-15 10:30:00,592,690,5,average,0,car,0,1,13.926688159067652,8244.59939016805
Broad Street,2016-11-15 11:03:00,617,690,5,average,0,bike,0,1,13.859717380393064,8551.44562370252
Broad Street,2016-11-15 11:30:00,628,690,6,average,0,car,0,1,14.506594219863512,9110.141170074285
Broad Street,2016-11-15 11:57:00,661,690,5,average,0,bike,0,1,13.92668815906765,9205.540873143716
Broad Street,2016-11-15 12:30:00,676,690,8,high,0,car,0,1,15.314809753413648,10352.811393307626
Broad Street,2016-11-15 12:57:00,676,690,7,average,0,cycle,0,1,15.041751623999534,10168.224097823686
Broad Street,2016-11-15 13:30:00,675,690,8,high,0,car,0,1,15.313287690261955,10336.46919092682
Broad Street,2016-11-15 14:03:00,667,690,6,high,0,car,0,1,14.250887610378724,9505.342036122609
Broad Street,2016-11-15 14:30:00,645,690,6,high,0,bike,0,1,14.112379863574462,9102.485012005529
Broad Street,2016-11-15 15:03:00,630,690,2,low,0,bike,0,1,12.619235911761496,7950.118624409743
Broad Street,2016-11-15 15:30:00,608,690,3,low,0,car,0,1,13.215884667226005,8035.257877673411
Broad Street,2016-11-15 15:57:00,577,690,2,low,0,car,0,1,12.64358892218862,7295.350808102834
Broad Street,2016-11-15 16:30:00,518,690,2,average,0,car,0,1,12.238720123837705,6339.657024147931
Broad Street,2016-11-16 08:00:00,245,690,2,average,0,bike,0,0,11.088040381156155,2716.5698933832577
Broad Street,2016-11-16 08:27:00,335,690,2,low,0,car,0,0,11.645115494676588,3901.113690716657
Broad Street,2016-11-16 09:00:00,470,690,3,low,0,car,0,1,13.005839952292071,6112.744777577273
Broad Street,2016-11-16 09:27:00,532,690,2,low,0,cycle,0,1,12.512082665882158,6656.427978249308
Broad Street,2016-11-16 10:00:00,609,690,3,low,0,car,0,1,13.2174067303777,8049.400698800019
Broad Street,2016-11-16 10:33:00,626,690,6,high,0,car,0,1,14.188483021159222,8881.990371245673
Broad Street,2016-11-16 11:00:00,647,690,5,average,0,bike,0,1,13.905379274943918,8996.780390888714
Broad Street,2016-11-16 11:27:00,663,690,6,average,0,car,0,1,14.559866430172843,9653.191443204594
Broad Street,2016-11-16 12:00:00,683,690,9,high,0,car,0,1,15.850575982810348,10825.943396259467
Broad Street,2016-11-16 12:27:00,681,690,9,high,0,car,0,1,15.847531856506958,10792.169194281238
Broad Street,2016-11-16 13:00:00,663,690,8,high,0,car,0,1,15.295022932441613,10140.60020420879
Broad Street,2016-11-16 13:27:00,664,690,8,high,0,bike,0,1,15.19152263812634,10087.17103171589
Broad Street,2016-11-16 14:00:00,661,690,4,average,0,car,0,1,13.506598729199784,8927.861760001057
Broad Street,2016-11-16 14:27:00,652,690,6,high,0,bike,0,1,14.123034305636327,9208.218367274885
Broad Street,2016-11-16 15:00:00,617,690,4,average,0,bike,0,1,13.334605593058228,8227.451650916926
Broad Street,2016-11-16 15:33:00,596,690,3,low,0,car,0,1,13.197619909405663,7865.781466005776
Broad Street,2016-11-16 16:00:00,565,690,3,average,0,car,0,1,12.835368879302214,7251.9834168057505
Broad Street,2016-11-16 16:33:00,488,690,2,low,0,car,0,1,12.508125301687748,6103.965147223621
Broad Street,2016-11-17 08:04:00,201,690,2,low,0,car,0,0,11.441159032349436,2299.672965502237
Broad Street,2016-11-17 08:31:00,289,690,2,low,0,car,0,0,11.57510058969861,3345.2040704228984
Broad Street,2016-11-17 09:03:00,445,690,2,low,0,car,0,1,12.442676586164858,5536.9910808433615
Broad Street,2016-11-17 09:31:00,497,690,3,average,0,car,0,1,12.731868584986941,6327.738686738509
Broad Street,2016-11-17 09:57:00,555,690,4,average,0,car,0,1,13.345260035120097,7406.619319491654
Broad Street,2016-11-17 10:31:00,583,690,6,high,0,bike,0,1,14.018011948169363,8172.500965782739
Broad Street,2016-11-17 11:04:00,605,690,5,average,0,car,0,1,13.946474980039689,8437.617362924011
Broad Street,2016-11-17 11:31:00,620,690,5,average,0,truck,0,1,14.074328284782084,8726.083536564893
Broad Street,2016-11-17 12:04:00,642,690,9,high,0,car,0,1,15.788171393590847,10136.006034685324
Broad Street,2016-11-17 12:31:00,641,690,8,high,0,car,0,1,15.261537543104318,9782.645565129867
Broad Street,2016-11-17 13:04:00,659,690,8,high,0,truck,0,1,15.393957037301798,10144.617687581884
Broad Street,2016-11-17 13:31:00,665,690,8,high,0,car,0,1,15.298067058745001,10173.214594065426
Broad Street,2016-11-17 14:04:00,656,690,5,average,0,bike,0,1,13.919077843309175,9130.915065210818
Broad Street,2016-11-17 14:30:00,645,690,4,average,0,car,0,1,13.48224571877266,8696.048488608365
Broad Street,2016-11-17 14:58:00,628,690,5,average,0,car,0,1,13.981482432528678,8780.370967628009
Broad Street,2016-11-17 15:30:00,598,690,3,low,0,car,0,1,13.200664035709053,7893.9970933540135
Broad Street,2016-11-17 15:58:00,558,690,3,low,0,car,0,1,13.13978150964125,7331.998082379817
Broad Street,2016-11-17 16:31:00,489,690,1,low,0,car,0,1,11.984535577504612,5860.4378973997555
Broad Street,2016-11-18 08:01:00,222,690,1,low,0,cycle,0,0,10.884997156720019,2416.4693687918443
Broad Street,2016-11-18 08:01:00,222,690,2,low,0,bike,0,0,11.368100001068067,2523.718200237111
Broad Street,2016-11-18 08:27:00,301,690,2,low,0,car,0,0,11.59336534751895,3489.602969603204
Broad Street,2016-11-18 09:27:00,468,690,2,low,0,bike,0,1,12.37266168118688,5790.40566679546
Broad Street,2016-11-18 10:01:00,517,690,3,low,0,cycle,0,1,13.014363505941567,6728.42593257179
Broad Street,2016-11-18 10:27:00,542,690,4,average,0,bike,0,1,13.220450856681092,7165.484364321152
Broad Street,2016-11-18 11:01:00,582,690,6,average,0,car,0,1,14.436579314885535,8402.08916126338
Broad Street,2016-11-18 11:34:00,589,690,5,average,0,car,0,1,13.922121969612567,8200.129840101801
Broad Street,2016-11-18 12:01:00,603,690,6,average,0,bike,0,1,14.363520283604165,8661.202731013313
Broad Street,2016-11-18 12:27:00,604,690,8,high,0,car,0,1,15.205221206491597,9183.953608720925
Broad Street,2016-11-18 13:01:00,603,690,8,high,0,car,0,1,15.203699143339902,9167.83058343396
Broad Street,2016-11-18 13:34:00,589,690,8,high,0,bike,0,1,15.077367901749202,8880.56969413028
Broad Street,2016-11-18 14:01:00,590,690,4,average,0,car,0,1,13.398532245429426,7905.134024803361
Broad Street,2016-11-18 14:28:00,580,690,4,average,0,car,0,1,13.383311613912475,7762.320736069236
Broad Street,2016-11-18 15:01:00,564,690,3,low,0,car,0,1,13.14891388855142,7415.987433143
Broad Street,2016-11-18 15:28:00,549,690,2,low,0,truck,0,1,12.705993511408122,6975.5904377630595
Broad Street,2016-11-18 16:01:00,512,690,2,low,0,truck,0,1,12.649677174795402,6476.634713495246
Broad Street,2016-11-18 16:28:00,478,690,3,low,0,car,0,1,13.018016457505635,6222.611866687694
Broad Street,2016-11-19 07:57:00,79,690,1,low,0,bike,1,0,11.465512042776558,905.775451379348
Broad Street,2016-11-19 08:31:00,82,690,2,low,0,car,1,0,12.100212377033444,992.2174149167424
Broad Street,2016-11-19 08:57:00,97,690,1,low,0,car,1,0,11.597931536974038,1124.9993590864817
Broad Street,2016-11-19 09:31:00,108,690,2,low,0,car,1,1,12.76992016377932,1379.1513776881666
Broad Street,2016-11-19 10:04:00,133,690,3,low,0,car,1,1,13.333083529906533,1773.3001094775689
Broad Street,2016-11-19 10:31:00,145,690,4,average,0,bike,1,1,13.456370645193843,1951.1737435531072
Broad Street,2016-11-19 10:58:00,172,690,4,average,0,bike,1,1,13.497466350289614,2321.5642122498134
Broad Street,2016-11-19 11:31:00,186,690,5,average,0,cycle,1,1,14.085895964734966,2619.9766494407036
Broad Street,2016-11-19 12:04:00,209,690,7,high,0,car,1,1,14.919073333972904,3118.086326800337
Broad Street,2016-11-19 12:31:00,216,690,7,high,0,cycle,1,1,14.866714361554589,3211.210302095791
Broad Street,2016-11-19 13:04:00,219,690,6,high,0,car,1,1,14.409182178155021,3155.6108970159494
Broad Street,2016-11-19 13:31:00,240,690,7,high,0,car,1,1,14.966257291675454,3591.901750002109
Broad Street,2016-11-19 14:04:00,274,690,4,average,0,car,1,1,13.757739149229486,3769.6205268888793
Broad Street,2016-11-19 14:31:00,288,690,4,average,0,car,1,1,13.77904803335322,3968.3658336057274
Broad Street,2016-11-19 15:04:00,308,690,2,low,0,car,1,1,13.074332794118355,4026.8945005884534
Broad Street,2016-11-19 15:31:00,310,690,2,average,0,cycle,1,1,12.699296433540663,3936.781894397606
Broad Street,2016-11-19 16:04:00,327,690,2,low,0,truck,1,1,13.20827435146753,4319.105712929882
Broad Street,2016-11-19 16:31:00,327,690,2,low,0,bike,1,1,12.998229636533596,4250.421091146486
Broad Street,2016-11-20 08:01:00,57,690,1,low,1,car,1,0,12.5872725855759,717.4745373778262
Broad Street,2016-11-20 08:27:00,58,690,2,low,1,bike,1,0,13.008884078595461,754.5152765585367
Broad Street,2016-11-20 09:01:00,59,690,3,low,1,car,1,1,14.270674431350761,841.9697914496949
Broad Street,2016-11-20 09:27:00,60,690,2,low,1,cycle,1,1,13.684071292687442,821.0442775612465
Broad Street,2016-11-20 10:01:00,68,690,3,low,1,car,1,1,14.284372999716016,971.3373639806891
Broad Street,2016-11-20 10:27:00,85,690,4,low,1,car,1,1,14.83535986062967,1261.0055881535218
Broad Street,2016-11-20 11:01:00,115,690,6,average,1,cycle,1,1,15.553164842969112,1788.613956941448
Broad Street,2016-11-20 11:27:00,122,690,6,average,1,bike,1,1,15.521810342044194,1893.6608617293916
Broad Street,2016-11-20 12:01:00,142,690,7,average,1,bike,1,1,16.077363392412927,2282.9856017226357
Broad Street,2016-11-20 12:34:00,150,690,9,high,1,cycle,1,1,16.866705342882046,2530.0058014323067
Broad Street,2016-11-20 13:07:00,174,690,9,high,1,car,1,1,16.96624827300291,2952.1271995025068
Broad Street,2016-11-20 13:27:00,191,690,9,high,1,truck,1,1,17.097145704048696,3265.5548294733007
Broad Street,2016-11-20 14:01:00,237,690,5,average,1,car,1,1,15.276758174621268,3620.5916873852407
Broad Street,2016-11-20 14:27:00,268,690,6,average,1,car,1,1,15.849053919658655,4247.54645046852
Broad Street,2016-11-20 15:01:00,309,690,4,low,1,car,1,1,15.176302006609388,4689.477320042301
Broad Street,2016-11-20 15:27:00,330,690,3,low,1,truck,1,1,14.788175902927119,4880.098047965949
Broad Street,2016-11-20 16:01:00,339,690,3,low,1,truck,1,1,14.801874471292376,5017.835445768115
Broad Street,2016-11-20 16:31:00,333,690,2,low,1,car,1,1,14.162607947580403,4716.1484465442745
Broad Street,2016-11-21 08:04:00,206,690,3,average,0,car,0,0,11.658814063041845,2401.71569698662
Broad Street,2016-11-21 08:31:00,287,690,2,low,0,bike,0,0,11.467034105928253,3291.0387884014085
Broad Street,2016-11-21 09:04:00,434,690,2,low,0,car,0,1,12.42593389149621,5392.855308909356
Broad Street,2016-11-21 09:31:00,485,690,3,low,0,car,0,1,13.028670899567501,6318.905386290238
Broad Street,2016-11-21 10:04:00,558,690,4,low,0,bike,0,1,13.559870939509116,7566.407984246087
Broad Street,2016-11-21 10:31:00,581,690,4,average,0,car,0,1,13.384833677064169,7776.588366374282
Broad Street,2016-11-21 11:04:00,578,690,8,high,0,car,0,1,15.165647564547521,8765.744292308467
Broad Street,2016-11-21 11:30:00,586,690,6,average,0,bike,0,1,14.337645210025347,8401.860093074853
Broad Street,2016-11-21 11:57:00,609,690,6,average,0,car,0,1,14.477675019981305,8816.904087168616
Broad Street,2016-11-21 12:31:00,617,690,6,average,0,car,0,1,14.489851525194863,8940.23839104523
Broad Street,2016-11-21 12:57:00,617,690,8,high,0,car,0,1,15.225008027463634,9393.829952945061
Broad Street,2016-11-21 13:31:00,601,690,8,high,0,cycle,0,1,15.137641602556329,9097.722603136353
Broad Street,2016-11-21 14:04:00,605,690,4,average,0,car,0,1,13.421363192704854,8119.924731586437
Broad Street,2016-11-21 14:31:00,592,690,4,average,0,car,0,1,13.401576371732817,7933.7332120658275
Broad Street,2016-11-21 14:57:00,585,690,6,high,0,car,0,1,14.12607843193972,8263.755882684736
Broad Street,2016-11-21 15:31:00,562,690,3,low,0,car,0,1,13.145869762248028,7387.978806383391
Broad Street,2016-11-21 15:57:00,525,690,3,average,0,bike,0,1,12.669463995767439,6651.468597777905
Broad Street,2016-11-21 16:31:00,469,690,2,low,0,car,0,1,12.479206101805541,5852.747661746799
Broad Street,2016-11-22 07:57:00,222,690,2,low,0,truck,0,0,11.578144716001999,2570.3481269524436
Broad Street,2016-11-22 08:31:00,341,690,2,low,0,car,0,0,11.654247873586758,3974.0985248930847
Broad Street,2016-11-22 09:04:00,489,690,2,low,0,car,0,1,12.509647364839447,6117.21756140649
Broad Street,2016-11-22 09:31:00,557,690,3,low,0,car,0,1,13.13825944648955,7318.01051169468
Broad Street,2016-11-22 10:04:00,639,690,4,low,0,car,0,1,13.78818041226339,8810.647283436307
Broad Street,2016-11-22 10:31:00,650,690,4,average,0,car,0,1,13.489856034531137,8768.40642244524
Broad Street,2016-11-22 11:04:00,662,690,5,average,0,cycle,0,1,13.970219165206132,9248.28508736646
Broad Street,2016-11-22 11:31:00,682,690,5,average,0,car,0,1,14.063673842720217,9591.425560735188
Broad Street,2016-11-22 12:04:00,663,690,10,high,0,car,0,1,16.34524650711128,10836.89843421478
Broad Street,2016-11-22 12:31:00,677,690,9,high,0,car,0,1,15.841443603900178,10724.65731984042
Broad Street,2016-11-22 12:57:00,673,690,9,high,0,car,0,1,15.835355351293398,10657.194151420457
Broad Street,2016-11-22 13:31:00,675,690,5,average,0,car,0,1,14.05301940065835,9485.788095444386
Broad Street,2016-11-22 13:57:00,569,690,7,high,0,car,0,1,14.626837208847432,8322.670371834189
Broad Street,2016-11-22 14:31:00,558,690,4,average,0,car,0,1,13.349826224575182,7449.203033312951
Broad Street,2016-11-22 14:57:00,541,690,6,high,0,cycle,0,1,13.99609423878495,7571.886983182658
Broad Street,2016-11-22 15:31:00,522,690,2,low,0,car,0,1,12.559875448845386,6556.254984297291
Broad Street,2016-11-22 15:57:00,616,690,2,low,0,car,0,1,12.70294938510473,7825.016821224514
Broad Street,2016-11-22 16:30:00,540,690,2,low,0,car,0,1,12.5872725855759,6797.127196210986
Broad Street,2016-11-23 08:04:00,266,690,2,average,0,car,0,0,11.22502606480872,2985.8569332391194
Broad Street,2016-11-23 08:30:00,351,690,2,low,0,bike,0,0,11.564446147636742,4059.1205978204966
Broad Street,2016-11-23 08:57:00,487,690,3,low,0,bike,0,0,12.29655852360212,5988.424000994233
Broad Street,2016-11-23 09:31:00,583,690,2,low,0,cycle,0,1,12.58970788661861,7339.799697898649
Broad Street,2016-11-23 10:04:00,647,690,3,low,0,truck,0,1,13.380267487609085,8657.033064483077
Broad Street,2016-11-23 10:31:00,665,690,5,average,0,truck,0,1,14.142821126608364,9404.976049194562
Broad Street,2016-11-23 11:04:00,681,690,6,average,0,bike,0,1,14.482241209436388,9862.40626362618
Broad Street,2016-11-23 11:31:00,655,690,8,high,0,cycle,0,1,15.21983301274787,9968.990623349855
Broad Street,2016-11-23 11:57:00,673,690,6,average,0,bike,0,1,14.470064704222827,9738.353545941962
Broad Street,2016-11-23 12:31:00,673,690,8,high,0,truck,0,1,15.41526592142553,10374.473965119381
Broad Street,2016-11-23 13:04:00,671,690,8,high,0,truck,0,1,15.41222179512214,10341.600824526955
Broad Street,2016-11-23 13:31:00,681,690,8,high,0,car,0,1,15.322420069172125,10434.568067106216
Broad Street,2016-11-23 13:57:00,674,690,5,average,0,car,0,1,14.051497337506655,9470.709205479485
Broad Street,2016-11-23 14:30:00,663,690,4,average,0,car,0,1,13.509642855503174,8956.893213198604
Broad Street,2016-11-23 15:04:00,635,690,3,low,0,car,0,1,13.256980372321776,8418.182536424327
Broad Street,2016-11-23 15:31:00,595,690,3,low,0,car,0,1,13.19609784625397,7851.678218521112
Broad Street,2016-11-23 16:04:00,552,690,2,low,0,cycle,0,1,12.542523928916061,6923.473208761666
Broad Street,2016-11-23 16:30:00,495,690,2,low,0,car,0,1,12.518779743749615,6196.7959731560595
Broad Street,2016-11-24 08:00:00,213,690,2,low,0,car,0,0,11.459423790169776,2440.857267306162
Broad Street,2016-11-24 08:27:00,306,690,3,average,0,truck,0,0,11.916042735678328,3646.3090771175684
Broad Street,2016-11-24 09:00:00,450,690,2,low,0,car,0,1,12.450286901923333,5602.6291058655
Broad Street,2016-11-24 09:34:00,521,690,3,low,0,truck,0,1,13.188487530495493,6871.202003388152
Broad Street,2016-11-24 10:01:00,577,690,3,low,0,car,0,1,13.168700709523456,7598.340309395035
Broad Street,2016-11-24 10:27:00,604,690,4,low,0,car,0,1,13.73490820195406,8295.884553980251
Broad Street,2016-11-24 11:00:00,627,690,6,average,0,car,0,1,14.505072156711815,9094.680242258308
Broad Street,2016-11-24 11:27:00,639,690,5,average,0,car,0,1,13.998225127197323,8944.86585627909
Broad Street,2016-11-24 12:00:00,656,690,8,high,0,car,0,1,15.284368490379745,10026.545729689113
Broad Street,2016-11-24 12:30:00,661,690,9,high,0,truck,0,1,15.922112950940022,10524.516660571355
Broad Street,2016-11-24 13:04:00,658,690,8,high,0,car,0,1,15.287412616683136,10059.117501777504
Broad Street,2016-11-24 13:30:00,662,690,8,high,0,car,0,1,15.293500869289915,10124.297575469924
Broad Street,2016-11-24 13:57:00,668,690,6,average,0,car,0,1,14.567476745931318,9731.07446628212
Broad Street,2016-11-24 14:30:00,646,690,4,average,0,car,0,1,13.483767781924357,8710.513987123135
Broad Street,2016-11-24 14:57:00,625,690,4,average,0,car,0,1,13.451804455738758,8407.377784836724
Broad Street,2016-11-24 15:31:00,600,690,3,average,0,bike,0,1,12.783618732144577,7670.171239286746
Broad Street,2016-11-24 15:57:00,568,690,2,low,0,cycle,0,1,12.566876939343183,7137.986101546928
Broad Street,2016-11-24 16:31:00,512,690,3,low,0,car,0,1,13.069766604663268,6691.720501587593
Broad Street,2016-11-25 08:00:00,190,690,1,low,0,car,0,0,10.899304550345953,2070.867864565731
Broad Street,2016-11-25 08:00:00,190,690,2,low,0,car,0,0,11.424416337680787,2170.6391041593497
Broad Street,2016-11-25 09:00:00,384,690,3,low,0,bike,0,1,12.76992016377932,4903.649342891259
Broad Street,2016-11-25 09:27:00,441,690,3,average,0,car,0,1,12.64663304849201,5577.165174384976
Broad Street,2016-11-25 10:00:00,482,690,3,low,0,car,0,1,13.024104710112415,6277.618470274184
Broad Street,2016-11-25 10:27:00,501,690,4,low,0,car,0,1,13.578135697329456,6802.645984362058
Broad Street,2016-11-25 11:00:00,529,690,6,average,0,cycle,0,1,14.29289655336551,7560.942276730355
Broad Street,2016-11-25 11:27:00,535,690,5,average,0,car,0,1,13.839930559421028,7404.36284929025
Broad Street,2016-11-25 12:00:00,565,690,8,high,0,car,0,1,15.145860743575486,8557.411320120149
Broad Street,2016-11-25 12:34:00,572,690,9,high,0,car,0,1,15.681626972972184,8969.89062854009
Broad Street,2016-11-25 13:00:00,559,690,8,high,0,car,0,1,15.136728364665313,8461.43115584791
Broad Street,2016-11-25 13:27:00,551,690,5,average,0,cycle,0,1,13.801270155367968,7604.499855607751
Broad Street,2016-11-25 14:00:00,557,690,4,average,0,car,0,1,13.348304161423485,7435.005417912881
Broad Street,2016-11-25 14:34:00,556,690,4,average,0,car,0,1,13.34678209827179,7420.810846639115
Broad Street,2016-11-25 15:00:00,539,690,3,average,0,car,0,1,12.795795237358139,6896.933632936037
Broad Street,2016-11-25 15:27:00,527,690,3,average,0,bike,0,1,12.672508122070829,6678.411780331327
Broad Street,2016-11-25 16:00:00,505,690,2,low,0,car,0,1,12.534000375266567,6329.670189509617
Broad Street,2016-11-25 16:27:00,463,690,2,low,0,car,0,1,12.470073722895371,5773.644133700557
Broad Street,2016-11-26 08:01:00,83,690,1,low,0,truck,1,0,11.681645010317272,969.5765358563335
Broad Street,2016-11-26 08:28:00,88,690,2,average,0,car,1,0,11.794277683542713,1037.8964361517587
Broad Street,2016-11-26 09:01:00,113,690,2,low,0,bike,1,1,12.672508122070829,1431.9934177940036
Broad Street,2016-11-26 09:35:00,114,690,2,average,0,bike,1,1,12.358963112821623,1408.9217948616651
Broad Street,2016-11-26 10:01:00,128,690,2,low,0,car,1,1,12.800361426813222,1638.4462626320924
Broad Street,2016-11-26 10:35:00,145,690,4,high,0,cycle,1,1,13.183312515779729,1911.5803147880606
Broad Street,2016-11-26 11:01:00,159,690,4,average,0,car,1,1,13.582701886784543,2159.6495999987424
Broad Street,2016-11-26 11:28:00,164,690,5,average,0,car,1,1,14.115423989877854,2314.929534339968
Broad Street,2016-11-26 12:01:00,183,690,7,high,0,car,1,1,14.879499692028828,2722.9484436412754
Broad Street,2016-11-26 12:28:00,213,690,7,high,0,car,1,1,14.925161586579685,3179.059417941473
Broad Street,2016-11-26 13:01:00,224,690,6,high,0,car,1,1,14.416792493913498,3229.3615186366233
Broad Street,2016-11-26 13:28:00,239,690,6,high,0,car,1,1,14.439623441188925,3451.070002444153
Broad Street,2016-11-26 14:01:00,254,690,4,average,0,car,1,1,13.727297886195585,3486.7336630936784
Broad Street,2016-11-26 14:41:00,273,690,4,average,0,bike,1,1,13.651194728610825,3726.776160910755
Broad Street,2016-11-26 15:01:00,279,690,2,low,0,car,1,1,13.030192962719195,3635.4238365986553
Broad Street,2016-11-26 15:28:00,289,690,2,low,0,car,1,1,13.045413594236146,3770.1245287342463
Broad Street,2016-11-26 16:01:00,296,690,2,low,0,bike,1,1,12.951045678831045,3833.5095209339893
Broad Street,2016-11-26 16:28:00,292,690,2,low,0,car,1,1,13.049979783691231,3810.5940968378395
Broad Street,2016-11-27 08:02:00,64,690,2,low,1,car,1,0,13.1230388149726,839.8744841582464
Broad Street,2016-11-27 08:32:00,62,690,2,low,1,car,1,0,13.119994688669209,813.439670697491
Broad Street,2016-11-27 09:02:00,65,690,2,low,1,car,1,1,13.754695022926096,894.0551764901962
Broad Street,2016-11-27 09:32:00,67,690,3,average,1,bike,1,1,13.862761506696454,928.8050209486624
Broad Street,2016-11-27 10:01:00,74,690,3,low,1,bike,1,1,14.188483021159222,1049.9477435657825
Broad Street,2016-11-27 10:32:00,95,690,4,average,1,car,1,1,14.53551341974572,1380.8737748758435
Broad Street,2016-11-27 11:01:00,105,690,8,high,1,car,1,1,16.33611412820111,1715.2919834611166
Broad Street,2016-11-27 11:31:00,110,690,8,high,1,car,1,1,16.343724443959587,1797.8096888355547
Broad Street,2016-11-27 12:01:00,122,690,9,high,1,car,1,1,16.887100989114764,2060.2263206720013
Broad Street,2016-11-27 12:32:00,142,690,9,high,1,car,1,1,16.917542252148664,2402.2909998051105
Broad Street,2016-11-27 13:08:00,147,690,9,high,1,car,1,1,16.92515256790714,2487.99742748235
Broad Street,2016-11-27 13:32:00,162,690,9,high,1,car,1,1,16.947983515182568,2745.573329459576
Broad Street,2016-11-27 14:02:00,172,690,5,average,1,car,1,1,15.177824069761083,2610.5857399989063
Broad Street,2016-11-27 14:31:00,191,690,7,high,1,car,1,1,15.941899771912059,3044.9028564352034
Broad Street,2016-11-27 15:01:00,215,690,3,low,1,car,1,1,14.508116283015207,3119.2450008482697
Broad Street,2016-11-27 15:32:00,234,690,3,low,1,car,1,1,14.537035482897416,3401.6663029979954
Broad Street,2016-11-27 16:01:00,242,690,3,low,1,cycle,1,1,14.486198573630794,3505.660054818652
Broad Street,2016-11-27 16:32:00,266,690,2,low,1,car,1,1,14.060629716416827,3740.127504566876
Broad Street,2016-11-28 08:01:00,187,690,1,low,0,car,0,0,10.894738360890868,2037.3160734865924
Broad Street,2016-11-28 08:32:00,295,690,2,average,0,car,0,0,11.26916589620788,3324.4039393813246
Broad Street,2016-11-28 09:02:00,410,690,3,average,0,bike,0,1,12.494426733322495,5122.714960662223
Broad Street,2016-11-28 09:28:00,484,690,2,low,0,car,0,1,12.50203704908097,6050.985931755189
Broad Street,2016-11-28 10:01:00,562,690,3,low,0,car,0,1,13.145869762248028,7387.978806383391
